Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex_F,Sex_I,Sex_M
0.1937809092996673,0.2005085220699085,0.1055339272233324,0.06848797318135635,0.0797221286000083,-0.0240320221491554,0.20814944416362338,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-2.4409050308087847,-2.362518252444853,-2.164487430839105,-1.7869421844281925,-1.422080205517959,-1.6023102115880994,-1.5429227302788957,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-2.5531045681034987,-2.6398132689170484,-2.1043068494430375,-1.5560569105596542,-1.5472920076176693,-1.2591428890215637,-1.5220318427397317,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-2.75433558939645,-2.4956934200293923,-2.261588184221409,-1.6015611230554656,-1.6165757845150208,-1.577646703433436,-1.7257087412715657,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-1.037601089164246,-1.202361025747139,-1.1629655756035477,-1.258239639714795,-1.2611700094896892,-1.1778716272098213,-1.2937795075845528,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-0.41773690452161,-0.4841676435357552,-0.42497650687637506,-0.5783810495408914,-0.28052001010533906,0.30637557284081024,-0.6301615959557352,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.5746254675896092,-0.38844256107703035,-0.41115788124789837,-0.8893819078507946,-0.8478598096197952,-0.6346175660325383,-0.48354656982577204,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.625072734654726,-1.675978907823351,-1.7233847801623838,-1.2041736802068688,-1.3370014563397121,-1.2726246371281544,-1.4258518984691917,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-0.022608819447529245,0.17685086503239192,0.3618871806427252,-0.06032207568643595,-0.04672034136856223,0.5289672933058316,-0.026197110169398848,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.09812812016281125,0.03348239071634003,-0.4425361117363616,-0.35807725276184255,-0.4979705701203754,-0.7075098458763054,-0.46244125671090053,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-1.183082017570373,-0.9206166475950917,-1.1127080877619928,-0.9675571960075452,-0.9425449006759148,-1.062532617973448,-1.07708012938126,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.29016396913322684,-0.5508694521712441,-0.17731095120812443,-0.615277756022468,-0.6129615153365295,-0.7250751977542443,-0.5329758455130188,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.5024707948193493,-0.47922980152347505,-0.4922857895007306,-0.8904485300773711,-0.783860974614506,-0.6404950852593958,-0.5650297083841735,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.8769291375575832,-1.094112447690516,-0.9373609429660892,-0.8976204658246479,-0.7173988937830791,-0.994695944508947,-0.9153016629268466,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.1529717669255243,-0.03496510688916983,-0.05634514920561763,-0.3748967556764521,-0.4356984155014725,0.0431132405029782,-0.00771501435665926,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.652722101436019,-0.6470075819081165,-0.39587727189348737,-0.8876985387260317,-0.7902056414638351,-0.8601664056896854,-0.8712564696637861,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.4284090854674341,-0.22074592121052844,0.09430868074395313,-0.6256650816391106,-0.6290235735796637,-0.5644942000323061,-0.7072340014757186,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-2.365801502130284,-2.09878059103481,-1.921617358532503,-1.407929645472134,-1.4827233708884286,-1.6659227145484017,-1.4793925810981663,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-0.2680033432788615,0.09515488803794081,-0.5204092913223385,-0.5323736064057271,-0.5966636904606617,-0.6214184442698346,-0.44374711128361655,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.673011986576177,-0.5841075559631383,-0.8024411495961375,-0.8688754126455004,-0.8062110800443724,-0.6864190815339711,-0.863872881414145,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.11336266635890388,-0.13725414728775162,-0.7046677421931778,-0.48812788308736915,-0.2669171312264786,-0.03572950461062305,-0.5039685778374707,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.04538851229235749,0.024368536967543774,-0.11116362534518427,-0.2838689657768235,-0.2753345205458708,0.124192013100404,-0.17519403720397786,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.8027671835026313,-1.0195954551858388,-1.0762692074852493,-0.8798878833884075,-0.7317661144532813,-0.8463962585882208,-1.025267398884692,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.016351940255890984,-0.011777771571108887,-0.4183618617875126,-0.4077727447972547,-0.5397609306313584,-0.4760544552791039,-0.394116956498257,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.473795655370222,-0.46186424749928984,-0.4632811280393925,-0.5925609713430589,-0.6598175916509665,-0.8332212401054453,-0.6979060831272852,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.4283789426554263,0.42061883095080776,0.4950182360113001,0.2643081608494623,0.007153348350123089,0.12439349986202232,0.48427749427421,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.5924134052291348,0.9089951670989176,1.019015108819655,0.8369931592021941,0.22738940752149114,0.3731385824002297,1.750826490506022,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.5609955698374453,0.1133115097798778,-0.3980778185774533,-0.6906584706247401,-0.6470031817018727,-0.4313015878305977,-0.46863090702858207,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.980129082507471,-1.763004782384381,-1.8068619605643166,-1.360688080342698,-1.4707887079269069,-1.3069920797198373,-1.3281786779409088,-0.6748338290750633,1.45345059390131,-0.7594876181042093
0.30928078651843766,0.17669581884781335,-0.2000814899578392,-0.060453708458249794,-0.2922090647716656,-0.12945115791502385,0.29955378316282566,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-1.06178639673719,-0.7726406153539678,-0.7843595953629633,-0.9787515291818342,-1.0057685827917588,-0.9370527503885681,-0.8880227432839561,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.6235711908679908,0.689488794605797,0.7427996524887309,0.9250249062332562,0.41350712772518006,0.34267029039321356,1.3846796998740292,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.45402022634511946,0.6447081086579013,0.7220744489081842,0.5523939961732389,0.5409597585803784,0.5574741065959682,0.7893601572699201,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.8011042450123148,0.22402215715702442,1.456407870162211,0.5544946246789462,0.4154506250748745,1.0214671237853454,0.6668668653581947,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.8105002791359313,0.633923428037926,0.09798063096388916,0.2988807375762009,0.5773896136762784,0.2759792882949905,0.3345142767035305,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.6091615370970663,0.6482159091604882,-0.031835250172939485,0.24507955467530773,0.011677314040134909,-0.07640238749148665,0.4778792658956427,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.5746970690222154,0.5007831883634997,0.24988376809844873,0.1960153378416665,0.020015253294017876,0.17356083550696877,0.3098923883399177,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.23132108320067213,0.3006178433239368,-0.06615886281584515,0.04104008493452763,-0.5373297101947019,-0.4416574093162829,0.28286418256736495,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.530613496366348,0.6766812442362145,0.7432513680667866,0.45962253939009906,0.5238995043448014,0.4249133598292924,0.803817123784469,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.26492835123748,0.31624640966169415,0.07309469100776134,0.1886287709776819,0.03862870267319749,0.3044074537333774,0.2545341114878164,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.8549840516221145,1.174227626231328,1.0160414957120536,1.514593290503213,0.6406509516444922,0.03583506968801916,3.1270580254836786,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.06250219588808892,-0.03062831680567165,0.5155321618710578,0.18454833056277326,0.13536138192203348,0.3114229997207756,0.7419483212460267,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.5259159861229165,0.4758555363142582,0.4450981544854013,0.9006034920977188,0.2600764749345667,0.3681481644802586,2.4455516127107675,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.5446421289787325,0.47126050633369876,-0.06610361625321674,0.5557119367647996,0.19815471499613962,0.26440645878822977,0.9633161743518086,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.5001047485976096,0.6604503345846013,1.0483558292931048,0.9858170608087607,-0.0398118162548375,0.4606201691435919,1.3499968984442414,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.703949596518199,0.5997443135597214,0.14280502662443506,0.7408413264522745,0.6738763121676554,0.05235303185231808,1.1331685701892724,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.3068716423335508,0.4276916914789202,0.23581921175852458,0.02670640844312043,-0.30315397775917236,0.3491347121797077,0.3765153188587057,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.6387259721440782,-0.5410421382440677,-0.17235676169690678,-0.5174826970529705,-0.5753145462330483,-0.8415193741077632,-0.5569142005635228,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.44437916936535593,0.34710273388900253,0.5457376568142921,0.18101419961330867,-0.4017712150420404,0.5067394488231823,0.5367986951140968,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.48410526443620316,0.008898844450632238,0.043997390222522234,0.17138434113995485,-0.2605841185429445,-0.01174769511258126,-0.0519903629098917,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.16838229512025982,0.34210429137579224,0.18793408398632047,0.01421810179036311,-0.24572029047813052,-0.22529338355656586,0.06533315797609568,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.8962049998948028,0.6133686282214807,0.7331176559983122,0.4810927770789537,0.16133826331540052,0.5930014070055568,1.1632578180560924,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.6442574718535419,0.9185505995998011,0.762707605306215,1.034296665221619,0.8841379812366714,1.4757809486095543,1.0682410781014706,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
1.3639036478863809,1.5527483742315615,1.3246273951498193,1.5673332158913686,1.12953219565091,1.5833309459413458,1.619933951655136,-0.6748338290750633,-0.6880178825451705,1.31667715992019
1.183694935734568,1.185982835983655,1.2803541542212262,1.626694693887837,1.2501597048379751,1.9444346224410276,1.7831957998868857,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.018953356979890187,0.07404676997443811,0.3622023451513908,-0.25451160214877777,-0.5910926997457221,-0.29030305739129575,-0.09419343306029661,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.290240623460024,-0.3492114353867488,-0.25570843249347014,-0.6941321066561288,-0.6047516997438375,-0.4088267953598224,-0.6443883033480491,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.5372353391185992,-0.3257650037771812,-0.23474516094266437,-0.6967694682112213,-0.9021072610601282,-0.3241612876584667,-0.60233353711369,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.40621319308975895,-0.2822799104851873,-0.5741251173940719,-0.6986940898819679,-0.5239128792550214,-0.5803797482943758,-0.459790762712964,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.334504736535459,-1.4606231143375357,-0.94448333896276,-1.2672566652644919,-1.2472836178546236,-1.4259479183063057,-1.364654549964524,-0.6748338290750633,1.45345059390131,-0.7594876181042093
0.333902940536593,0.32778116133927065,0.12070274749223575,-0.20444504722844462,-0.1251961037401515,0.18861697249616907,0.04088580768937728,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.06688539123177474,0.28568764516404216,0.566826885613819,-0.03528190842191221,-0.0740878495329641,-0.3247259469295204,0.6828998111523746,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.13783772405718045,0.03377663114826772,-0.124208068258971,-0.29904765516918286,-0.25386823164928973,0.07032463619298565,-0.2605685665719357,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.5917039597020336,0.6826075932896489,0.571509182648543,0.8541174082877017,0.5066348366188593,0.5404701779586195,0.6694428884620058,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.011818161050566873,0.3000964862432795,0.4185422948399584,-0.19184963633884,-0.359841510963221,0.17980642927277962,0.08368171291156296,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.23460445790879703,0.33484588260344805,0.5226665522255115,-0.10282264443149393,-0.32467107888993957,0.07418304792143215,0.39044726913265265,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.1474132220653391,-0.006596718881615514,-0.3216143952632294,-0.4522648627537073,-0.41933380106371126,-0.41191717036958847,-0.10027497685638798,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.033253314937110284,-0.23933418616414034,0.01600401970078292,-0.5618751787656338,-0.48565576667172966,0.1436021980869764,-0.33580907733191345,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.7866739589333296,-0.29318635056742465,-0.7678305475552019,-1.0873112337087236,-0.978904940606701,-0.7877291064124513,-0.8990266154457723,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.26903763507639583,-0.06742734159996852,-0.13159832744552613,-0.6373692793039898,-0.5359969526471974,-0.46330382107864854,-0.7478428142354807,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.4990615464870766,-0.23040742587518356,-0.8922659553274369,-0.8544781950088775,-0.6479104315052752,-0.6441675053551177,-0.45663983761601695,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.6548034550961105,-0.8717814113714054,-1.3874545462370698,-0.7780253110083052,-0.9580504714635073,-1.2701236848749098,-0.8160201420119712,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-0.596566551993131,-0.6800198504128325,-0.8587927288652442,-1.0275901612349154,-1.1707111686682643,-1.0404221364484059,-0.5394138906862973,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.07751214394434551,0.04163821924621111,-0.2146406308425947,-0.22242803939245373,-0.31111475388084936,-0.3880493764993251,-0.24317474566088546,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.06322703588724193,0.2049111581324169,-0.5535999814868399,-0.5999447024223569,-0.4561765987270657,-0.30777625329862707,-0.4363460131709802,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.2759154184009892,-0.3438019561117958,0.06576309161246113,-0.3199554992177819,-0.47659395648917074,-0.8612537399455179,-0.06796163447350773,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-0.8251410452342447,-0.8026833013454509,-0.6970216350620652,-0.9032331859055573,-1.196901160242867,-0.6704752863536245,-0.5085048168129229,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.2976916721369114,0.24761113635369228,0.35772547333697613,0.2233456507703354,-0.0612518038460503,-0.19319627435868816,0.44194160750325423,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.0575524272359893,-1.088452203110352,-1.1734475807237545,-0.9974585363095311,-1.2140108077041236,-1.0467261338237426,-1.0878353356573083,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.5193916380846102,-0.33564686875667665,-0.8347636169043947,-0.6461715443301514,-0.8146131086288692,-0.6940537707181523,-0.7293902423482568,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.1906274776836063,-0.9476804039601329,-1.2368990304610978,-1.223735326903555,-0.9949286148769358,-1.0549207943868748,-1.1489641228986491,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-0.152877353211199,0.046308731284587006,0.06850915030268663,-0.18201434487858234,-0.17945494673659185,0.09228725161384715,0.06991641539955615,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.2183523112268675,-1.3576847960807201,-1.5990687346827972,-1.196344177260238,-1.156191196539597,-1.1908245292017392,-1.3575851403209918,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-1.245248060918923,-1.2096061430743175,-1.4246001470790843,-1.430212470297653,-1.4576876684183544,-1.2949579638940691,-1.1279337184198979,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-2.0064358993913975,-2.133490573392712,-1.6698257112429709,-1.6039757728855353,-1.5448796088626555,-1.4091774891181104,-1.4840931022010775,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-1.330476402772817,-1.3968296364866266,-1.2544311686654337,-1.3701726852010643,-1.1440579960265997,-1.19533709384198,-1.2100790925738587,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-1.312299692408469,-1.2760432408621396,-1.3395625280564727,-1.2168191374132282,-1.1818716386431536,-1.07902176336788,-1.212578824455615,-0.6748338290750633,1.45345059390131,-0.7594876181042093
1.4658948804806164,1.391538870632412,0.6225243629138585,1.8029844771362102,1.2355268472895795,0.7267364967465586,2.0380635613337112,-0.6748338290750633,-0.6880178825451705,1.31667715992019
1.5514940918405307,1.3903862470177883,0.5591829948132168,2.342644211288933,1.8632003177740624,0.7488929529093666,3.869830216023199,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.538903772759571,0.8295314803874376,0.648606126826416,0.9545007270026712,0.6499770796492803,1.0969966118224599,1.2199050021696767,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.7449516152399808,-0.452187270832368,-0.2827081159855324,-0.7584402093679271,-0.7899403958488135,-1.0391063291541751,-0.5914736201209864,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.816904054583671,-1.371938319927619,-1.0838287954855046,-1.1792230788999,-1.2198235353352436,-1.3061636579948068,-1.425683926833399,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.3224598944212542,-1.4997302446654024,-1.150056039722573,-1.2417810713400301,-1.2215007472832429,-1.2412116375726738,-1.2363886235457,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-2.048258305782709,-2.1642880920335235,-1.6901119461481897,-1.4305080765470846,-1.3793264907446163,-1.4255025090566118,-1.3757450557861106,-0.6748338290750633,1.45345059390131,-0.7594876181042093
-0.8029678600332851,-0.7696341692917991,-0.735176049609889,-0.9078063158053878,-0.8619118516033014,-0.8153446421133302,-0.8453552399526264,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.7499423972377415,-1.827171496783653,-1.4169115428242893,-1.3451110260900565,-1.2081892640630183,-1.5577148638850289,-1.5392491090517666,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.537378564947132,-1.4934248308237217,-1.0718059195530751,-1.4243451933118794,-1.2020266560262325,-1.545550923066643,-1.0641597288072948,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-1.0847796253349078,-0.8360572490737698,-0.6846090714229853,-0.8306166140233786,-0.8805738997727207,-0.9684354855568006,-0.9560041389633978,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
-1.4333220286504726,-1.2128523823093784,-0.9814287987816782,-1.0680951163964179,-1.228682895819743,-1.1417344791181512,-0.9517808321494085,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.3588121211279563,0.33113472259986393,0.3954065152472747,-0.10529043839364959,-0.13366366232629173,0.35159796925905734,0.010809103494875268,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.2266238073928221,0.5284886646856556,0.1866344961027944,-0.14981051068326492,-0.18532071171707387,-0.24394104156643792,0.24676771354384908,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
0.8272434004467679,1.1122761933930627,1.1733885136257323,0.9740849928634269,0.8555304431620145,1.066559577279253,1.5330594024985948,-0.6748338290750633,-0.6880178825451705,1.31667715992019
0.3114609580313573,0.41486663510765337,0.3217924640176843,-0.007477580058052734,-0.06781944531664535,0.30234214516143526,-0.045921862781192486,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.4611792049579206,-0.3346046943472955,-0.19199060661244158,-0.5327082954101443,-0.7333182876116473,-0.5286614913208388,-0.48668482149629744,-0.6748338290750633,-0.6880178825451705,1.31667715992019
-0.13003700519477523,-0.31354148253880276,-0.44988603048809883,-0.7369543314819093,-0.5942568516476756,-0.7482165927903701,-0.4159920112023872,1.4818462811365198,-0.6880178825451705,-0.7594876181042093
